Actor/Actress	Movie	Year
SWANSON, KRISTY	HIGHWAY TO HELL	1991
SWAYZE, DON (I)	EDGE OF HONOR	1991
SWAYZE, PATRICK	POINT BREAK	1991
SWAYZE, PATRICK	THE OUTSIDERS	1983
SWEENEY, BIRDY	SCREENPLAY	1986
SWEET, VONTE	BOYZ N THE HOOD	1991
SWEET, VONTE	PREDATOR 2	1990
SWINTON, TILDA	SCREENPLAY	1986
SWINTON, TILDA	EDWARD II	1991
SYMS, RICHARD	TRULY MADLY DEEPLY	1990
TABAKIN, RALPH	BUGSY	1991
TAGAWA, CARY-HIROYUKI	LICENCE TO KILL	1989
TAGAWA, CARY-HIROYUKI	SHOWDOWN IN LITTLE TOKYO	1991
TAGAWA, CARY-HIROYUKI	THE PERFECT WEAPON	1991
TAI, PO	ENTER THE DRAGON	1973
TAI, PO	GUI DA GUI	1980
TAI, PO	LONG DE XIN	1985
TAI, PO	'A' GAI WAK	1983
TAI, PO	QI MOU MIAO JI: WU FU XING	1983
TAI, PO	GING CHAT GOO SI	1985
TAI, PO	SHI DI CHU MA	1980
TAI, PO	FOO GWAI LIT CHE	1986
TAI, PO	JI JI	1989
TAI, PO	'A' GAI WAK 2	1987
TAI, PO	LONG XIAO YE	1982
TAKEI, GEORGE	BLOOD OATH	1990
TAKEI, GEORGE	STAR TREK: THE WRATH OF KHAN	1982
TAKEI, GEORGE	STAR TREK: THE MOTION PICTURE	1979
TAKENAKA, NAOTO	BIS ANS ENDE DER WELT	1991
TALMADGE, VICTOR	CLASS ACTION	1991
TALMADGE, VICTOR	STOLEN: ONE HUSBAND	1990
TALMADGE, VICTOR	TED & VENUS	1991
TAMBLYN, RUSS	WIZARDS OF THE DEMON SWORD	1991
TAMBURRO, CHARLES A.	TERMINATOR 2: JUDGMENT DAY	1991
TAMBURRO, MICHAEL	TIMEBOMB	1991
TAMBURRO, MICHAEL	RAMPAGE	1987
TAN, PHILIP	SHOWDOWN IN LITTLE TOKYO	1991
TAN, PHILIP	THE PERFECT WEAPON	1991
TATASCIORE, FRED	ZHONG HUA YING XIONG	1986
TATASCIORE, FRED	'A' GAI WAK	1983
TATASCIORE, FRED	LONG XIAO YE	1982
TAYLOR, BUCK (I)	THE WILD ANGELS	1966
TAYLOR, BUCK (I)	DOC HOOKER'S BUNCH	1976
TAYLOR, BUCK (I)	GUNSMOKE: RETURN TO DODGE	1987
TAYLOR, BUCK (I)	DEVIL'S ANGELS	1967
TAYLOR, DUB (I)	THE REIVERS	1969
TAYLOR, DUB (I)	MAJOR DUNDEE	1965
TAYLOR, DUB (I)	PAT GARRETT & BILLY THE KID	1973
TAYLOR, DUB (I)	BANDOLERO!	1968
TAYLOR, DUB (I)	A MAN CALLED HORSE	1970
TAYLOR, DUB (I)	DOC HOOKER'S BUNCH	1976
TAYLOR, DUB (I)	BONNIE AND CLYDE	1967
TAYLOR, FRANK HOYT	TRUE COLORS	1991
TAYLOR, HOLLAND	AMERICAN PLAYHOUSE	1981
TAYLOR, JAMES ARNOLD	KAZE NO TANI NO NAUSHIKA	1984
TAYLOR, LILI (I)	AMERICAN PLAYHOUSE	1981
TAYLOR, LILI (I)	DOGFIGHT	1991
TAYLOR, NOAH (I)	FLIRTING	1991
TAYLOR, REGINA (I)	AMERICAN PLAYHOUSE	1981
TERGESEN, LEE	THE KILLING MIND	1991
TERGESEN, LEE	POINT BREAK	1991
TERMO, LEONARD	MOBSTERS	1991
TERMO, LEONARD	29TH STREET	1991
TERRACINA, NYDIA RODRIGUEZ	BACKDRAFT	1991
TERRY, JOHN (I)	SCREENPLAY	1986
THEWLIS, DAVID	SCREENPLAY	1986
THEWLIS, DAVID	AFRAID OF THE DARK	1991
THEWLIS, DAVID	LIFE IS SWEET	1990
THIGPEN, LYNNE	AMERICAN PLAYHOUSE	1981
THIGPEN, LYNNE	THE WARRIORS	1979
THOMAS, DAVE (I)	STRIPES	1981
THOMAS, HENRY (I)	PSYCHO IV: THE BEGINNING	1990
THOMAS, HENRY (I)	E.T. THE EXTRA-TERRESTRIAL	1982
THOMAS, PATRICK (I)	FATAL CHARM	1990
THOMAS, ROHN	GUILTY UNTIL PROVEN INNOCENT	1991
THOMASON, MARSHA	SCREENPLAY	1986
THOMERSON, TIM (I)	TRANCERS II	1991
THOMERSON, TIM (I)	INTIMATE STRANGER	1991
THOMERSON, TIM (I)	DOLLMAN	1991
THOMPSON, BRIAN (I)	LIONHEART	1990
THOMPSON, BRIAN (I)	TED & VENUS	1991
THOMPSON, BRIAN (I)	FAVORITE SON	1988
THOMPSON, EMMA (I)	DEAD AGAIN	1991
THOMPSON, EMMA (I)	HENRY V	1989
THOMPSON, FRED DALTON	CAPE FEAR	1991
THOMPSON, FRED DALTON	CLASS ACTION	1991
THOMPSON, SOPHIE (I)	TWENTY-ONE	1991
THOMPSON, SOPHIE (I)	SCREENPLAY	1986
THORNTON, BILLY BOB	FOR THE BOYS	1991
THORNTON, BILLY BOB	THE DARK BACKWARD	1991
THORNTON, DAVID (I)	AMERICAN PLAYHOUSE	1981
THORNTON, KIRK	AKIRA	1988
THORNTON, KIRK	KIDÙ SENSHI GUNDAM F91	1991
THORSEN, SVEN-OLE	HARLEY DAVIDSON AND THE MARLBORO MAN	1991
THORSEN, SVEN-OLE	TERMINATOR 2: JUDGMENT DAY	1991
THRELFALL, DAVID	THE RUSSIA HOUSE	1990
THRELFALL, DAVID	SCREENPLAY	1986
THURMAN, UMA	KAZE NO TANI NO NAUSHIKA	1984
TICOTIN, RACHEL	ONE GOOD COP	1991
TICOTIN, RACHEL	WHERE THE DAY TAKES YOU	1991
TIEN, JAMES	SHAO LIN MEN	1976
TIEN, JAMES	BAI GA JAI	1981
TIEN, JAMES	QUAN JING	1978
TIEN, JAMES	QI MOU MIAO JI: WU FU XING	1983
TIEN, JAMES	DUNG FONG TUK YING	1987
TIEN, JAMES	LONG DE XIN	1985
TIEN, JAMES	SAN DE HUO SHANG YU CHONG MI LIU	1977
TIEN, JAMES	FOO GWAI LIT CHE	1986
TIEN, JAMES	FUK SING GO JIU	1985
TIERNAN, ANDREW (I)	SCREENPLAY	1986
TIERNAN, ANDREW (I)	EDWARD II	1991
TIERNEY, LAWRENCE	CITY OF HOPE	1991
TIERNEY, LAWRENCE	WIZARDS OF THE DEMON SWORD	1991
TIERNEY, LAWRENCE	THE HOODLUM	1951
TIGAR, KENNETH	THE WALTONS	1971
TIGHE, KEVIN (I)	CITY OF HOPE	1991
TILLY, JENNIFER	THE DOORS	1991
TIMBES, GRAHAM	RAW NERVE	1991
TIMBES, GRAHAM	FIREHEAD	1991
TIRELLI, JAIME	THE BROTHER FROM ANOTHER PLANET	1984
TIRELLI, JAIME	AMERICAN PLAYHOUSE	1981
TIRELLI, JAIME	CITY OF HOPE	1991
TOBOLOWSKY, STEPHEN	THELMA & LOUISE	1991
TOBOLOWSKY, STEPHEN	WEDLOCK	1991
TOBOLOWSKY, STEPHEN	LAST FLIGHT OUT	1990
TOBOLOWSKY, STEPHEN	WHERE THE DAY TAKES YOU	1991
TOCHA, PAULO	ZHONG HUA YING XIONG	1986
TOCHA, PAULO	PREDATOR 2	1990
TOCHA, PAULO	STONE COLD	1991
TODISCO, MARIO	VENDETTA: SECRETS OF A MAFIA BRIDE	1991
TODISCO, MARIO	29TH STREET	1991
TODOROFF, TOM	A WOMAN NAMED JACKIE	1991
TOLES-BEY, JOHN	OUT FOR JUSTICE	1991
TOLES-BEY, JOHN	A RAGE IN HARLEM	1991
TOMEI, MARISA	ZANDALEE	1991
TOMLIN, LILY	AMERICAN MASTERS	1985
TOOTOOSIS, GORDON	BLACK ROBE	1991
TORN, RIP	DOLLY DEAREST	1991
TORN, RIP	KING OF KINGS	1961
TORN, RIP	AMERICAN MASTERS	1985
TORRENS, PIP	THE OBJECT OF BEAUTY	1991
TORRY, JOE	TALKIN' DIRTY AFTER DARK	1991
TOULIATOS, GEORGE	FALCON'S GOLD	1982
TOUSEY, SHEILA	AMERICAN MASTERS	1985
TOUSSAINT, LORRAINE	HUDSON HAWK	1991
TOWLES, TOM	THE PIT AND THE PENDULUM	1991
TOWNSEND, ROBERT (I)	THE WARRIORS	1979
TOWNSEND, ROBERT (I)	AMERICAN MASTERS	1985
TOWNSEND, ROBERT (I)	THE FIVE HEARTBEATS	1991
TOWNSEND, STANLEY	THE MIRACLE	1991
TRACEY, IAN	CROOKED HEARTS	1991
TRAINOR, MARY ELLEN	RICOCHET	1991
TRAINOR, MARY ELLEN	GRAND CANYON	1991
TRAVIS, GREG (I)	SHAKES THE CLOWN	1991
TRAVIS, GREG (I)	TRUE IDENTITY	1991
TRAVIS, STACEY (I)	THE SUPER	1991
TRAVIS, STACEY (I)	HARDWARE	1990
TRAVOLTA, JOHN (I)	SATURDAY NIGHT FEVER	1977
TRAVOLTA, JOHN (I)	GREASE	1978
TREBEK, ALEX	DYING YOUNG	1991
TREJO, DANNY	THE LAST HOUR	1991
TREJO, DANNY	DRUG WARS: THE CAMARENA STORY	1990
TREJO, DANNY	WHORE	1991
TREJO, DANNY	WEDLOCK	1991
TREJO, DANNY	'A' GAI WAK	1983
TREJO, DANNY	CARNAL CRIMES	1991
TREJO, DANNY	LONELY HEARTS	1991
TREVISI, FRANCO	FRANCESCO	1989
TRIGGER, SARAH	GRAND CANYON	1991
TRIMBLE, JERRY	LUNG HANG TIN HAA	1989
TRUJILLO, RAOUL (I)	BLACK ROBE	1991
TRUJILLO, RAOUL (I)	THE ADJUSTER	1991
TRUJILLO, RAOUL (I)	CLEARCUT	1991
TRUJILLO, RAOUL (I)	SCANNERS II: THE NEW ORDER	1991
TRUTER, GREGOR	SCREENPLAY	1986
TSANG, ERIC (I)	ZAN XIAN SHENG YU ZHAO QIAN HUA	1978
TSANG, ERIC (I)	FUK SING GO JIU	1985
TSANG, ERIC (I)	SAN DE HUO SHANG YU CHONG MI LIU	1977
TSANG, ERIC (I)	FOO GWAI LIT CHE	1986
TSANG, KENNETH	WONG GA JIN SI	1986
TSANG, KENNETH	DIP HUET SEUNG HUNG	1989
TUCCI, STANLEY (I)	BILLY BATHGATE	1991
TUCCI, STANLEY (I)	AMERICAN MASTERS	1985
TUCK, JESSICA	A WOMAN NAMED JACKIE	1991
TUCK, JESSICA	WHO SHOT PATAKANGO?	1989
TUCKER, BURNELL	STAR WARS: EPISODE V - THE EMPIRE STRIKES BACK	1980
TUCKER, BURNELL	SUPERMAN	1978
TUCKER, BURNELL	STAR WARS	1977
TUCKER, BURNELL	DR. STRANGELOVE OR: HOW I LEARNED TO STOP WORRYING AND LOVE THE BOMB	1964
TUDOR-POLE, EDWARD	DROWNING BY NUMBERS	1988
TUDOR-POLE, EDWARD	SCREENPLAY	1986
TUERPE, PAUL	SUPERMAN	1978
TUERPE, PAUL	EVE OF DESTRUCTION	1991
TUNG, BILL	GING CHAAT GOO SI 2	1988
TUNG, BILL	GING CHAT GOO SI	1985
TUNG, BILL	JI JI	1989
TUNG, BILL	'A' GAI WAK 2	1987
TURMAN, GLYNN	AMERICAN PLAYHOUSE	1981
TURNER, FRANK C. (I)	SHOWDOWN AT WILLIAMS CREEK	1991
TURNER, FRANTZ	FAVORITE SON	1988
TURNER, KATHLEEN (I)	V.I. WARSHAWSKI	1991
TURNER, KATHLEEN (I)	AMERICAN MASTERS	1985
TURNER, LEONARD O.	RICOCHET	1991
TURTURRO, JOHN	CATCHFIRE	1990
TURTURRO, JOHN	BARTON FINK	1991
TURTURRO, JOHN	JUNGLE FEVER	1991
TURTURRO, NICHOLAS	JUNGLE FEVER	1991
TURTURRO, NICHOLAS	DEAD AND ALIVE: THE RACE FOR GUS FARACE	1991
TUSHINGHAM, RITA	DOCTOR ZHIVAGO	1965
TUSHINGHAM, RITA	FLYING	1986
TWEED, SHANNON (I)	NIGHT EYES II	1991
TWEED, SHANNON (I)	THE LAST HOUR	1991
TYRRELL, SUSAN	MOTORAMA	1991
ULC, ANTHONY	SCANNERS II: THE NEW ORDER	1991
ULLMAN, TRACEY	AMERICAN MASTERS	1985
UNDERWOOD, JAY (I)	SON OF DARKNESS: TO DIE FOR II	1991
UNGER, DEBORAH KARA	BLOOD OATH	1990
URQUIDEZ, BENNY	BLOODMATCH	1991
USTINOV, PETER	AROUND THE WORLD IN 80 DAYS	1989
USTINOV, PETER	AMERICAN MASTERS	1985
UZZAMAN, BADI	K2	1991
V., TONY	SHAKES THE CLOWN	1991
VACCARO, BRENDA	STOLEN: ONE HUSBAND	1990
VACCARO, BRENDA	SUMMERTREE	1971
VAHLE, DIRK	DRUG WARS: THE CAMARENA STORY	1990
VALENTI, DUKE	THE LAST BOY SCOUT	1991
VALENTINE, SCOTT (I)	WRITE TO KILL	1991
VALENTINE, SCOTT (I)	KILLER INSTINCT	1991
VAN DAM, GWEN (I)	HUSBANDS	1970
VAN DAMME, JEAN-CLAUDE	DOUBLE IMPACT	1991
VAN DAMME, JEAN-CLAUDE	LIONHEART	1990
VAN HUSEN, DAN	CANNON FOR CORDOBA	1970
VAN HUSEN, DAN	CATLOW	1971
VAN HUSEN, DAN	LOS DESESPERADOS	1969
VAN PATTEN, JOYCE	SOMETHING BIG	1971
VAN PATTEN, JOYCE	PUSSYCAT, PUSSYCAT, I LOVE YOU	1970
VAN PEEBLES, MARIO	IDENTITY CRISIS	1989
VAN PEEBLES, MARIO	AMERICAN MASTERS	1985
VAN PEEBLES, MARIO	NEW JACK CITY	1991
VAN PEEBLES, MELVIN	TRUE IDENTITY	1991
VAN PEEBLES, MELVIN	IDENTITY CRISIS	1989
VAN PEEBLES, MELVIN	AMERICAN MASTERS	1985
VAN VALKENBURGH, DEBORAH	THE WARRIORS	1979
VAN VALKENBURGH, DEBORAH	RAMPAGE	1987
VAN, ALEX	IN THE LINE OF DUTY: MANHUNT IN THE DAKOTAS	1991
VANDECRUYS, AL	SCANNERS II: THE NEW ORDER	1991
VARUGHESE, SUGITH	AMERICAN PLAYHOUSE	1981
VASQUEZ, NELSON	THE BONFIRE OF THE VANITIES	1990
VAUGHAN, PETER (I)	BRAZIL	1985
VAUGHAN, PETER (I)	FORBIDDEN	1984
VAUGHN, VINCE	FOR THE BOYS	1991
VAZQUEZ, ALBERTO (IV)	SATURDAY NIGHT FEVER	1977
VAZQUEZ, YUL	SCREENPLAY	1986
VEADOV, ALEX	TERMINAL FORCE	1989
VELEZ, EDDIE (I)	C.A.T. SQUAD	1986
VELEZ, EDDIE (I)	DRUG WARS: THE CAMARENA STORY	1990
VENEGAS, ARTURO	TRULY MADLY DEEPLY	1990
VENNERA, CHICK	THE TERROR WITHIN II	1991
VENNERA, CHICK	MCBAIN	1991
VENTURA, JESSE (I)	RICOCHET	1991
VENTURE, RICHARD	THE WALTONS	1971
VENTURE, RICHARD	AMERICAN PLAYHOUSE	1981
VERD˙, MARIBEL	AMANTES	1991
VEREEN, BEN (I)	GAS! -OR- IT BECAME NECESSARY TO DESTROY THE WORLD IN ORDER TO SAVE IT.	1970
VEREEN, BEN (I)	AMERICAN MASTERS	1985
VERNON, JOHN (I)	HOSTILE TAKEOVER	1988
VERNON, JOHN (I)	DIXIE LANES	1988
VERNON, KATE (I)	HOSTILE TAKEOVER	1988
VIBERT, RONAN	REMANDO AL VIENTO	1988
VIDAL, GORE	AMERICAN MASTERS	1985
VILLARREAL, DANIEL (I)	ZOO RADIO	1990
VILLEMAIRE, JAMES	THE GATE II: TRESPASSERS	1990
VINCE, PRUITT TAYLOR	JFK	1991
VINCENT, FRANK (I)	DEAR MR. WONDERFUL	1982
VINCENT, FRANK (I)	JUNGLE FEVER	1991
VINCENT, FRANK (I)	MORTAL THOUGHTS	1991
VINCENT, FRANK (I)	DEAD AND ALIVE: THE RACE FOR GUS FARACE	1991
VINCENT, JAN-MICHAEL	XTRO II: THE SECOND ENCOUNTER	1990
VINCENT, JAN-MICHAEL	RAW NERVE	1991
VISNJIC, GORAN	AMERICAN MASTERS	1985
VITERELLI, JOE	MOBSTERS	1991
VLAHOS, SAM	GUNSMOKE: THE LAST APACHE	1990
VLAHOS, SAM	COLD HEAVEN	1991
VLAHOS, SAM	THE RAPTURE	1991
VOIGHT, JON	AMERICAN MASTERS	1985
VOIGHT, JON	THE REVOLUTIONARY	1970
VOIGHT, JON	LOOKIN' TO GET OUT	1982
VON BARGEN, DANIEL	AMERICAN PLAYHOUSE	1981
VON DOHLEN, LENNY	AMERICAN PLAYHOUSE	1981
VON FRANCKENSTEIN, CLEMENT	LIONHEART	1990
VON SYDOW, MAX (I)	A KISS BEFORE DYING	1991
VON SYDOW, MAX (I)	BIS ANS ENDE DER WELT	1991
VON SYDOW, MAX (I)	THE EXORCIST	1973
VON SYDOW, MAX (I)	EUROPA	1991
VOSLOO, ARNOLD	THE RUTANGA TAPES	1990
VRANA, VLASTA	THE PHONE CALL	1989
VRANA, VLASTA	C.A.T. SQUAD	1986
VRANA, VLASTA	SCANNERS II: THE NEW ORDER	1991
WADDINGTON, STEVEN	EDWARD II	1991
WADDINGTON, STEVEN	SCREENPLAY	1986
WADHAM, JULIAN	LORD MOUNTBATTEN: THE LAST VICEROY	1986
WAGNER, LINDSAY (I)	RICOCHET	1991
WAGNER, LINDSAY (I)	FIRE IN THE DARK	1991
WAGNER, MAGGIE (I)	FOR THE BOYS	1991
WAGNER, ROBERT (I)	AMERICAN MASTERS	1985
WAGNER, ROBERT (I)	AROUND THE WORLD IN 80 DAYS	1989
WAGNER, ROBERT (I)	THIS GUN FOR HIRE	1991
WAHLGREN, KARI	KIDÙ SENSHI GUNDAM F91	1991
WAITE, RALPH	THE WALTONS	1971
WAITE, RALPH	THE PURSUIT OF HAPPINESS	1971
WAITE, RALPH	LAWMAN	1971
WAITES, THOMAS G.	THE WARRIORS	1979
WAITES, THOMAS G.	MCBAIN	1991
WAITS, TOM	AT PLAY IN THE FIELDS OF THE LORD	1991
WAITS, TOM	THE FISHER KING	1991
WAITS, TOM	BIS ANS ENDE DER WELT	1991
WAITS, TOM	THE OUTSIDERS	1983
WALKEN, CHRISTOPHER	MCBAIN	1991
WALKEN, CHRISTOPHER	AMERICAN PLAYHOUSE	1981
WALKEN, CHRISTOPHER	THE COMFORT OF STRANGERS	1990
WALKEN, CHRISTOPHER	HOMEBOY	1988
WALKEN, CHRISTOPHER	ALL-AMERICAN MURDER	1991
WALKER, ALLY (I)	EYE OF THE STORM	1991
WALKER, CHARLES (I)	WEDLOCK	1991
WALKER, EAMONN	YOUNG SOUL REBELS	1991
WALKER, JIMMIE (I)	GUYVER	1991
WALKER, LOU	AMERICAN PLAYHOUSE	1981
WALKER, LOU	SOMEBODY HAS TO SHOOT THE PICTURE	1990
WALKER, NICHOLAS (I)	A WOMAN NAMED JACKIE	1991
WALKER, POLLY (II)	ENCHANTED APRIL	1991
WALLACE, BASIL	GRAND CANYON	1991
WALLACE, BASIL	WEDLOCK	1991
WALLACE, DEE (II)	POPCORN	1991
WALLACE, DEE (II)	E.T. THE EXTRA-TERRESTRIAL	1982
WALLACE, GEORGE (I)	THE WALTONS	1971
WALLACE, GEORGE (II)	A RAGE IN HARLEM	1991
WALLACE, JACK (I)	LIEBESTRAUM	1991
WALLACE, JACK (I)	HOMICIDE	1991
WALLACH, ELI	VENDETTA: SECRETS OF A MAFIA BRIDE	1991
WALLACH, ELI	I QUATTRO DELL'AVE MARIA	1968
WALLACH, ELI	THE GODFATHER: PART III	1990
WALLACH, ELI	AMERICAN PLAYHOUSE	1981
WALLACH, ELI	AMERICAN MASTERS	1985
WALLACH, ELI	THE ANGEL LEVINE	1970
WALSH, J.T.	TRUE IDENTITY	1991
WALSH, J.T.	THE RUSSIA HOUSE	1990
WALSH, J.T.	BACKDRAFT	1991
WALSH, JACK (I)	THX 1138	1971
WALSH, JOHN (III)	BODY PARTS	1991
WALSH, JOHN (III)	SCANNERS II: THE NEW ORDER	1991
WALSH, M. EMMET	LITTLE BIG MAN	1970
WALSH, M. EMMET	BLADE RUNNER	1982
WALSH, M. EMMET	COLD TURKEY	1971
WALSH, M. EMMET	THE WALTONS	1971
WALSH, ROBERT (I)	VON RICHTHOFEN AND BROWN	1971
WALSTON, RAY	PAINT YOUR WAGON	1969
WALSTON, RAY	POPCORN	1991
WALTER, JESSICA (I)	NUMBER ONE	1969
WALTER, TRACEY	THE HOSPITAL	1971
WALTERS, J.D.	PUPPET MASTER III: TOULON'S REVENGE	1991
WALTERS, STEPHEN (I)	SCREENPLAY	1986
WARD, FRED (I)	CATCHFIRE	1990
WARD, FRED (I)	AMERICAN PLAYHOUSE	1981
WARD, LYMAN (I)	THE TAKING OF BEVERLY HILLS	1991
WARD, MEGAN (I)	TRANCERS II	1991
WARD, SELA	RAINBOW DRIVE	1990
WARDEN, JACK	WHO IS HARRY KELLERMAN AND WHY IS HE SAYING THOSE TERRIBLE THINGS ABOUT ME?	1971
WARDEN, JACK	SUMMERTREE	1971
WARE, HERTA	LONELY HEARTS	1991
WARE, TIM (I)	BASKET CASE 3	1991
WARNABY, JOHN	PAPER MASK	1990
WARNER, DAVID (I)	HOSTILE TAKEOVER	1988
WARNER, JULIE (I)	STOLEN: ONE HUSBAND	1990
WARNER, MARTIN CHARLES	SHAKES THE CLOWN	1991
WARNER, RICK (I)	BILLY BATHGATE	1991
WARNER, RICK (I)	GUILTY UNTIL PROVEN INNOCENT	1991
WARNER, RICK (I)	TOY SOLDIERS	1991
WARNOCK, DONALD	LOVE STORY	1970
WASHBURN, RICK (I)	HOMICIDE	1991
WASHBURN, RICK (I)	BILLY BATHGATE	1991
WASHINGTON, DENZEL	RICOCHET	1991
WASHINGTON, DENZEL	MISSISSIPPI MASALA	1991
WASHINGTON, DENZEL	AMERICAN MASTERS	1985
WASILEWSKI, AUDREY	'A' GAI WAK 2	1987
WATANABE, GEDDE	AMERICAN MASTERS	1985
WATSON, ALBERTA	THE HITMAN	1991
WATSON, HENRY O.	THE TAKING OF BEVERLY HILLS	1991
WATSON, MUSE	BLIND VENGEANCE	1990
WATSON, WOODY (I)	ALL-AMERICAN MURDER	1991
WATSON, WOODY (I)	WITHOUT WARNING: THE JAMES BRADY STORY	1991
WATSON-JOHNSON, VERNEE	AMERICAN PLAYHOUSE	1981
WATSON-JOHNSON, VERNEE	SHOWDOWN IN LITTLE TOKYO	1991
WATTS, NAOMI	AMERICAN MASTERS	1985
WATTS, NAOMI	FLIRTING	1991
WAXMAN, AL	THE HITMAN	1991
WAYANS, DAMON	THE LAST BOY SCOUT	1991
WEAVER, LEE (II)	VANISHING POINT	1971
WEAVER, SIGOURNEY	ALIEN	1979
WEAVER, SIGOURNEY	ALIENS	1986
WEAVING, HUGO	PROOF	1991
WEBB, DANNY (V)	SCREENPLAY	1986
WEBB, DANNY (V)	HENRY V	1989
WEBB, VERONICA	JUNGLE FEVER	1991
WEBER, STEVEN (I)	AMERICAN PLAYHOUSE	1981
WEBER, STEVEN (I)	AMERICAN MASTERS	1985
WEI, DICK	LONG DE XIN	1985
WEI, DICK	'A' GAI WAK	1983
WEI, DICK	QI MOU MIAO JI: WU FU XING	1983
WEI, DICK	BAI GA JAI	1981
WEI, DICK	DUNG FONG TUK YING	1987
WEI, DICK	FUK SING GO JIU	1985
WEI, DICK	FOO GWAI LIT CHE	1986
WEI, DICK	JI JI	1989
WEISS, JOEL (I)	STREET SOLDIERS	1991
WEISS, JOEL (I)	THE FIVE HEARTBEATS	1991
WEISS, JOEL (I)	THE WARRIORS	1979
WEITZ, BRUCE	RAINBOW DRIVE	1990
WELCH, RAQUEL	AMERICAN MASTERS	1985
WELCH, RAQUEL	FLAREUP	1969
WELCH, RAQUEL	BANDOLERO!	1968
WELCH, RAQUEL	ROUSTABOUT	1964
WELCH, RAQUEL	FANTASTIC VOYAGE	1966
WELKER, FRANK	EXPLORERS	1985
WELKER, FRANK	HUDSON HAWK	1991
WELKER, FRANK	KAZE NO TANI NO NAUSHIKA	1984
WELLER, FREDERICK	BUGSY	1991
WELLER, PETER (I)	NAKED LUNCH	1991
WELLER, PETER (I)	RAINBOW DRIVE	1990
WELLIVER, TITUS	THE DOORS	1991
WELLIVER, TITUS	MOBSTERS	1991
WELLS, DAVID (I)	SOCIETY	1989
WELLS, DAVID (I)	OTHER PEOPLE'S MONEY	1991
WELLS, DAVID (I)	GUYVER	1991
WELLS, SAM (I)	TRUE COLORS	1991
WELLS, SAM (I)	A WOMAN NAMED JACKIE	1991
WELLS, TICO (I)	MISSISSIPPI MASALA	1991
WELLS, TICO (I)	THE FIVE HEARTBEATS	1991
WELLS, VERNON (I)	SHENG ZHAN FENG YUN	1990
WELLS, VERNON (I)	LAST MAN STANDING	1987
WELSH, KENNETH	THE LAST BEST YEAR	1990
WELSH, KENNETH	THE BIG SLICE	1991
WEN, MING-NA	AMERICAN MASTERS	1985
WERNTZ, GARY	THE ART OF DYING	1991
WERNTZ, GARY	THE EDUCATION OF ALLISON TATE	1986
WERNTZ, GARY	TWENTY DOLLAR STAR	1991
WERT, DOUG	BY THE SWORD	1991
WESLEY, JOHN (I)	SWITCHED AT BIRTH	1991
WESLEY, JOHN (I)	RAW NERVE	1991
WEST, KEVIN (I)	KILLER INSTINCT	1991
WEST, RED	BLUE HAWAII	1961
WEST, RED	RAW NERVE	1991
WEST, RED	ROUSTABOUT	1964
WEST, RED	ELVIS: THAT'S THE WAY IT IS	1970
WEST, RED	FUN IN ACAPULCO	1963
WEST, RED	GIRLS! GIRLS! GIRLS!	1962
WESTERMAN, FLOYD 'RED CROW'	THE DOORS	1991
WESTERMAN, FLOYD 'RED CROW'	CLEARCUT	1991
WESTON, DEBORA	SCREENPLAY	1986
WEYERS, MARIUS	HAPPY TOGETHER	1989
WHALEN, SEAN (I)	THE PEOPLE UNDER THE STAIRS	1991
WHALEY, FRANK (I)	JFK	1991
WHALEY, FRANK (I)	THE DOORS	1991
WHALIN, JUSTIN	CHILD'S PLAY 3	1991
WHALLEY, JOANNE	SHATTERED	1991
WHALLEY, JOANNE	SCANDAL	1989
WHEATON, WIL	TOY SOLDIERS	1991
WHIPP, JOSEPH	SWITCHED AT BIRTH	1991
WHIPP, JOSEPH	RAMPAGE	1987
WHIRRY, SHANNON	OUT FOR JUSTICE	1991
WHITAKER, FOREST	A RAGE IN HARLEM	1991
WHITAKER, FOREST	DIARY OF A HITMAN	1991
WHITAKER, FOREST	AMERICAN MASTERS	1985
WHITE, BERNARD (I)	THE EDUCATION OF ALLISON TATE	1986
WHITE, BERNARD (I)	TWENTY DOLLAR STAR	1991
WHITE, BETTY (I)	AMERICAN MASTERS	1985
WHITE, MICHAEL JAI	RING OF FIRE	1991
WHITE, MICHAEL JAI	TRUE IDENTITY	1991
WHITE, PETER (I)	THE PURSUIT OF HAPPINESS	1971
WHITE, PETER (I)	DIARY OF A HITMAN	1991
WHITE, STEVE (I)	OTHER PEOPLE'S MONEY	1991
WHITE, WELKER	LEMON SKY	1988
WHITFIELD, DONDRE	HOMEBOY	1988
WHITFIELD, LYNN	AMERICAN PLAYHOUSE	1981
WHITFIELD, MITCHELL	DOGFIGHT	1991
WHITFORD, BRADLEY	C.A.T. SQUAD	1986
WHITTAKER, YOLANDA	BOYZ N THE HOOD	1991
WHYTE, MAL	SCREENPLAY	1986
WHYTE, MAL	THE MIRACLE	1991
WICKWARE, SCOTT	TRUE COLORS	1991
WIEST, DIANNE	AMERICAN MASTERS	1985
WIGGINS, CHRIS (I)	MARRIED TO IT	1991
WIGGINS, CHRIS (I)	WHY SHOOT THE TEACHER?	1977
WIGGINS, CHRIS (I)	MAZES AND MONSTERS	1982
WIGHT, PETER	SCANNERS III: THE TAKEOVER	1991
WILBORN, CARLTON	MADONNA: TRUTH OR DARE	1991
WILCOX, SHANNON (I)	FOR THE BOYS	1991
WILCOX, SHANNON (I)	83 HOURS 'TIL DAWN	1990
